stamp,input_points,valid_points,unique_pixels,collisions,invalid,horizontal_boundary_adjusted,vertical_top_clamped,vertical_bottom_clamped,vertical_clamped_ratio,filtered_min,filtered_max,filtered_mean,filtered_std,filtered_p01,filtered_p05,filtered_p50,filtered_p95,filtered_p99,filtered_sat0,filtered_sat255,raw_min,raw_max,raw_p50,raw_p95,raw_p99,elev_min_deg,elev_max_deg,elev_p01_deg,elev_p99_deg,intensity_preprocess_ms,intensity_map_voxels,observed_voxels,selected_intensity_voxels,selected_intensity_points
1706674808849861609,23723,23723,9027,14696,0,0,0,17,0.000716604,0,255,131.937,36.9209,24.5,70.5,132.5,191.5,247.5,22,195,0,255,26.5,44.5,56.5,-38.4932,38.2518,-34.125,34.625,3.30121,5657,2563,100,1326
1706674808949682406,23740,23740,9056,14684,0,0,0,13,0.000547599,0,255,133.198,36.6425,24.5,73.5,133.5,192.5,249.5,37,213,0,255,26.5,43.5,55.5,-38.3034,38.4642,-34.125,34.625,3.33207,5676,2553,100,1302
1706674809049523836,23726,23726,8977,14749,0,0,0,16,0.000674366,0,255,132.901,36.3738,28.5,75.5,132.5,194.5,252.5,50,214,0,255,26.5,44.5,55.5,-38.4323,38.3496,-34.625,34.375,3.30002,5698,2564,100,1204
1706674809150153898,23749,23749,8968,14781,0,0,0,15,0.000631606,0,255,132.326,36.2614,31.5,71.5,132.5,189.5,255.5,23,239,0,255,26.5,44.5,56.5,-38.4047,38.4057,-34.625,34.625,3.32614,5715,2546,100,1367
1706674809250000798,23770,23770,8945,14825,0,0,0,14,0.000588978,0,255,132.551,37.4592,24.5,73.5,132.5,194.5,255.5,53,248,0,255,26.5,43.5,55.5,-38.3663,38.4251,-34.625,34.625,3.7511,5731,2555,100,1259
1706674809349832014,23767,23767,8909,14858,0,0,0,16,0.000673202,0,255,132.203,36.6616,27.5,71.5,132.5,193.5,247.5,31,211,0,255,26.5,44.5,56.5,-38.4567,38.3297,-34.625,34.625,3.80808,5746,2543,100,1190
1706674809449669682,23766,23766,8893,14873,0,0,0,13,0.000547,0,255,133.296,36.4487,27.5,76.5,132.5,193.5,253.5,26,231,0,255,26.5,44.5,55.5,-38.2841,38.4745,-34.375,34.625,3.9256,5764,2557,100,1209
1706674809549516616,23699,23699,8925,14774,0,0,0,17,0.00071733,0,255,133.598,37.0776,28.5,72.5,133.5,195.5,255.5,33,288,0,255,26.5,44.5,55.5,-38.5004,38.2268,-34.625,34.125,3.95409,5780,2569,100,1257
1706674809650135464,23757,23757,9063,14694,0,0,0,10,0.000420929,0,255,132.633,36.4473,27.5,74.5,132.5,192.5,252.5,47,222,0,255,26.5,43.5,55.5,-38.1635,38.5044,-34.375,34.125,4.54525,5794,2609,100,1218
1706674809749959373,23741,23741,9102,14639,0,0,0,17,0.000716061,0,255,133.444,37.4932,24.5,71.5,133.5,196.5,255.5,21,238,0,255,26.5,44.5,55.5,-38.5141,38.0271,-34.125,34.125,5.54238,5809,2553,100,1351
1706674809849797371,23733,23733,9128,14605,0,0,0,7,0.000294948,0,255,132.89,36.9624,25.5,71.5,133.5,192.5,249.5,51,199,0,255,26.5,44.5,55.5,-38.0996,38.0938,-34.125,34.125,5.4403,5825,2602,100,1197
1706674809949638971,23713,23713,9053,14660,0,0,0,4,0.000168684,0,255,132.307,36.8921,28.5,71.5,132.5,194.5,255.5,11,241,0,255,26.5,44.5,56.5,-38.0362,38.506,-34.125,34.125,4.74943,5844,2605,100,1260
1706674810049886617,23715,23715,8986,14729,0,0,0,18,0.000759013,0,255,131.952,36.9173,27.5,68.5,132.5,192.5,240.5,34,189,0,255,26.5,43.5,54.5,-38.5037,38.1696,-34.125,34.375,3.99565,5863,2605,100,1106
1706674810149729367,23743,23743,8990,14753,0,0,0,12,0.000505412,0,255,132.493,35.7809,26.5,74.5,132.5,190.5,238.5,18,175,0,206,26.5,43.5,55.5,-38.2338,38.4905,-34.125,34.625,4.1013,5883,2626,100,1156
1706674810249576937,23749,23749,8971,14778,0,0,0,16,0.000673713,0,255,132.798,36.3552,28.5,74.5,132.5,194.5,253.5,29,223,0,255,26.5,43.5,55.5,-38.4804,38.2814,-34.625,34.375,4.07755,5892,2584,100,1091
1706674810350212779,23742,23742,8984,14758,0,0,0,14,0.000589672,0,255,132.47,37.0082,25.5,73.5,132.5,192.5,251.5,65,210,0,255,26.5,44.5,56.5,-38.3296,38.4537,-34.625,34.625,4.13572,5906,2575,100,1143
1706674810450049320,23775,23775,8969,14806,0,0,0,16,0.000672976,0,255,132.723,37.4794,27.5,71.5,132.5,193.5,255.5,42,285,0,218,26.5,44.5,56.5,-38.423,38.3658,-34.625,34.625,4.11435,5920,2564,100,1198
1706674810549893035,23785,23785,8917,14868,0,0,0,15,0.00063065,0,255,132.938,37.0822,27.5,71.5,133.5,194.5,254.5,40,227,0,255,26.5,43.5,55.5,-38.42,38.3862,-34.625,34.625,4.10723,5938,2571,100,1070
1706674810649722746,23764,23764,8923,14841,0,0,0,15,0.000631207,0,255,133.607,36.0006,29.5,75.5,133.5,192.5,252.5,14,230,0,255,26.5,44.5,55.5,-38.3479,38.4408,-34.625,34.625,4.11079,5952,2595,100,1068
1706674810749564857,23743,23743,8978,14765,0,0,0,17,0.000716001,0,255,133.089,36.6219,26.5,73.5,133.5,194.5,247.5,33,218,0,194,26.5,44.5,55.5,-38.4581,38.3018,-34.625,34.375,4.09536,5970,2574,100,1077
1706674810850195608,23725,23725,9023,14702,0,0,0,12,0.000505796,0,255,132.594,37.4802,24.5,72.5,132.5,193.5,255.5,27,271,0,255,26.5,44.5,55.5,-38.2607,38.4856,-34.375,34.125,4.01939,5984,2675,100,1030
1706674810950031113,23736,23736,9101,14635,0,0,0,17,0.000716212,0,255,133.047,36.7263,28.5,71.5,133.5,193.5,255.5,17,252,0,180,26.5,44.5,56.5,-38.4956,37.9017,-34.125,33.875,3.90306,5997,2624,100,1158
1706674811049869780,23740,23740,9146,14594,0,0,0,0,0,0,255,133.4,37.6363,25.5,72.5,133.5,196.5,255.5,55,244,0,255,26.5,43.5,55.5,-37.9842,38.1913,-33.875,33.875,3.85914,6011,2599,100,1023
1706674811149704978,23744,23744,9089,14655,0,0,0,8,0.000336927,0,255,132.583,37.6828,23.5,69.5,132.5,196.5,250.5,36,224,0,255,26.5,44.5,55.5,-38.1267,38.5073,-34.125,34.125,3.89712,6030,2586,100,1110
1706674811249559449,23732,23732,9022,14710,0,0,0,17,0.000716332,0,255,132.829,37.0694,24.5,72.5,133.5,195.5,248.5,48,169,0,255,27.5,44.5,55.5,-38.5057,38.0652,-34.125,34.375,3.92442,6051,2647,100,1053
1706674811350201459,23761,23761,8937,14824,0,0,0,9,0.000378772,0,255,133.18,35.8325,28.5,76.5,132.5,193.5,243.5,10,167,0,255,26.5,43.5,54.5,-38.137,38.5059,-34.375,34.625,3.92086,6068,2566,100,999
1706674811450039788,23750,23750,8896,14854,0,0,0,17,0.000715789,0,255,133.161,35.8998,29.5,73.5,133.5,192.5,248.5,19,225,0,255,26.5,44.5,55.5,-38.5108,38.191,-34.625,34.375,3.92442,6076,2589,100,960
1706674811549879712,23762,23762,8950,14812,0,0,0,12,0.000505008,0,255,132.574,36.4229,26.5,73.5,132.5,194.5,255.5,22,266,0,164,26.5,43.5,56.5,-38.2389,38.485,-34.625,34.625,3.94698,6080,2560,100,1008
1706674811649711947,23763,23763,8947,14816,0,0,0,17,0.000715398,0,255,132.552,36.7359,29.5,73.5,132.5,194.5,255.5,20,280,0,255,26.5,44.5,57.5,-38.4618,38.298,-34.625,34.625,4.03007,6086,2567,100,1003
1706674811749544618,23780,23780,8978,14802,0,0,0,14,0.00058873,0,255,132.533,36.4754,27.5,72.5,132.5,191.5,244.5,32,197,0,255,26.5,44.5,55.5,-38.333,38.4493,-34.625,34.625,4.08586,6093,2570,100,1057
1706674811850193740,23765,23765,8922,14843,0,0,0,16,0.000673259,0,255,132.761,37.5651,25.5,73.5,132.5,194.5,255.5,32,244,0,254,26.5,44.5,57.5,-38.4213,38.3851,-34.625,34.625,4.04195,6098,2584,100,969
1706674811950018601,23760,23760,8951,14809,0,0,0,16,0.000673401,0,255,133.288,36.3599,28.5,74.5,133.5,191.5,255.5,40,248,0,255,26.5,44.5,56.5,-38.4138,38.3791,-34.625,34.125,4.12979,6109,2582,100,985
1706674812049865685,23725,23725,8980,14745,0,0,0,14,0.000590095,0,255,133.075,35.8212,25.5,76.5,132.5,192.5,238.5,33,184,0,255,27.5,44.5,54.5,-38.3412,38.4412,-34.375,34.125,4.15116,6112,2610,100,942
1706674812149706308,23727,23727,9072,14655,0,0,0,17,0.000716483,0,255,132.367,36.4675,26.5,72.5,132.5,192.5,255.5,27,258,0,255,26.5,44.5,55.5,-38.4719,37.7559,-34.125,33.875,4.02889,6116,2709,100,988
1706674812249556164,23738,23738,9121,14617,0,0,0,0,0,0,255,132.625,36.4433,25.5,74.5,132.5,192.5,252.5,24,230,0,255,26.5,44.5,56.5,-37.8459,38.2919,-33.875,34.125,4.04314,6124,2610,100,967
1706674812350210935,23731,23731,9091,14640,0,0,0,11,0.000463529,0,255,132.39,37.0083,28.5,70.5,132.5,192.5,255.5,6,246,0,255,26.5,44.5,56.5,-38.2307,38.4841,-34.125,34.125,4.02771,6133,2605,100,966
1706674812450030251,23698,23698,8977,14721,0,0,0,17,0.00071736,0,255,132.667,36.7067,25.5,72.5,133.5,191.5,243.5,55,203,0,255,26.5,43.5,55.5,-38.5094,38.1759,-34.125,34.625,3.70482,6144,2687,100,929
1706674812549878564,23740,23740,8928,14812,0,0,0,9,0.000379107,0,255,133.433,36.2286,26.5,73.5,133.5,190.5,248.5,44,220,0,255,26.5,43.5,54.5,-38.1209,38.5087,-34.375,34.625,3.66684,6151,2607,100,869
1706674812649719378,23751,23751,8917,14834,0,0,0,18,0.000757863,0,255,133.472,36.3967,27.5,75.5,133.5,194.5,244.5,49,207,0,255,26.5,44.5,54.5,-38.5097,38.0879,-34.625,34.625,3.8627,6156,2593,100,838
1706674812749556496,23769,23769,8911,14858,0,0,0,9,0.000378644,0,255,132.452,35.7959,26.5,77.5,132.5,192.5,240.5,19,183,0,255,26.5,43.5,54.5,-38.1542,38.5052,-34.375,34.625,3.98141,6161,2596,100,879
1706674812850206992,23776,23776,8917,14859,0,0,0,17,0.000715007,0,255,132.475,36.0619,28.5,74.5,132.5,192.5,254.5,23,228,0,255,26.5,44.5,58.5,-38.5029,38.2047,-34.625,34.375,4.16422,6171,2613,100,897
1706674812950055390,23761,23761,8929,14832,0,0,0,13,0.000547115,0,255,133.079,36.5479,27.5,74.5,133.5,193.5,252.5,37,227,0,171,27.5,44.5,56.5,-38.2767,38.4769,-34.625,34.625,3.98972,6182,2577,100,952
1706674813049898385,23774,23774,9023,14751,0,0,0,17,0.000715067,0,255,133.468,37.1653,24.5,76.5,132.5,196.5,253.5,47,235,0,255,26.5,44.5,56.5,-38.4538,38.3258,-34.375,34.375,4.16778,6186,2564,100,929
1706674813149742308,23760,23760,8997,14763,0,0,0,15,0.000631313,0,255,133.248,36.711,27.5,72.5,133.5,193.5,249.5,17,219,0,255,26.5,44.5,55.5,-38.3666,38.4323,-34.875,34.125,4.13217,6194,2563,100,881
1706674813249575230,23768,23768,9023,14745,0,0,0,15,0.000631101,0,255,133.136,38.0176,26.5,70.5,132.5,195.5,255.5,23,243,0,255,26.5,44.5,57.5,-38.3911,38.3988,-34.125,34.125,4.02058,6205,2481,100,872
1706674813350218093,23783,23783,9029,14754,0,0,0,16,0.000672749,0,255,132.717,36.5627,27.5,72.5,133.5,188.5,255.5,22,280,0,255,27.5,44.5,58.5,-38.4381,37.6191,-34.125,33.625,3.97191,6218,2530,100,862
1706674813450056282,23806,23806,9145,14661,0,0,0,0,0,0,255,132.428,36.5363,27.5,73.5,131.5,191.5,255.5,19,247,0,255,26.5,44.5,57.5,-37.7091,38.3542,-33.875,34.125,4.05263,6225,2424,100,925
1706674813549895138,23792,23792,9122,14670,0,0,0,13,0.000546402,0,255,132.537,35.9853,30.5,74.5,132.5,190.5,250.5,25,232,0,255,26.5,44.5,57.5,-38.3205,38.4603,-34.125,34.125,4.18084,6231,2402,100,917
1706674813649736009,23822,23822,9003,14819,0,0,0,17,0.000713626,0,255,132.062,35.6617,30.5,75.5,132.5,192.5,240.5,12,208,0,255,27.5,44.5,57.5,-38.4902,38.2567,-34.125,34.375,4.20102,6240,2375,100,911
1706674813749588344,23818,23818,8933,14885,0,0,0,11,0.000461836,0,255,132.671,34.3849,33.5,80.5,131.5,192.5,239.5,22,196,0,255,26.5,44.5,55.5,-38.1924,38.4985,-34.375,34.625,4.00753,6253,2383,100,863
1706674813849838718,23893,23893,8865,15028,0,0,0,17,0.000711505,0,255,132.733,32.2197,41.5,86.5,131.5,188.5,234.5,8,176,0,255,26.5,43.5,55.5,-38.5143,38.1267,-34.625,34.375,3.66684,6263,2234,100,927
1706674813949668056,23844,23844,8894,14950,0,0,0,13,0.000545211,0,255,131.746,32.6275,39.5,83.5,130.5,183.5,240.5,25,176,0,162,26.5,43.5,54.5,-38.0662,38.5075,-34.375,34.625,3.99328,6274,2226,100,840
1706674814049493058,23816,23816,8948,14868,0,0,0,18,0.000755794,0,255,132.349,32.8862,46.5,82.5,130.5,189.5,248.5,8,208,0,235,26.5,42.5,56.5,-38.5152,38.1293,-34.625,34.375,4.17016,6286,2225,100,877
1706674814150133166,23838,23838,8943,14895,0,0,0,10,0.000419498,0,255,132.621,31.4446,48.5,85.5,131.5,187.5,235.5,3,173,0,255,27.5,42.5,56.5,-38.1843,38.5042,-34.375,34.625,4.1571,6293,2283,100,794
1706674814249979055,23840,23840,8965,14875,0,0,0,17,0.000713087,0,255,132.774,32.6875,46.5,84.5,130.5,190.5,240.5,12,193,0,255,27.5,42.5,56.5,-38.4863,38.2483,-34.125,34.625,4.40757,6304,2190,100,845
1706674814349814455,23891,23891,9034,14857,0,0,0,13,0.000544138,0,255,132.919,33.6162,47.5,83.5,130.5,192.5,255.5,12,247,0,255,27.5,42.5,57.5,-38.2917,38.4678,-34.375,34.125,4.54765,6309,2122,100,756
1706674814449646074,23905,23905,9081,14824,0,0,0,17,0.000711148,0,255,133.414,33.5175,45.5,84.5,130.5,193.5,249.5,8,216,0,255,27.5,43.5,57.5,-38.4454,38.3436,-34.875,34.125,4.14048,6318,2093,100,798
1706674814549886957,23880,23880,9001,14879,0,0,0,15,0.000628141,0,255,133.26,33.5645,48.5,85.5,130.5,194.5,253.5,6,225,0,255,28.5,43.5,55.5,-38.3776,37.6473,-34.125,33.625,4.10368,6322,2042,100,765
1706674814649721198,23869,23869,9005,14864,0,0,0,0,0,0,255,133.301,34.452,49.5,81.5,131.5,194.5,255.5,14,303,0,255,28.5,43.5,57.5,-37.564,38.4126,-33.625,34.125,3.80929,6324,1970,100,840
1706674814749556903,23889,23889,9080,14809,0,0,0,15,0.000627904,0,255,133.804,33.3852,49.5,84.5,132.5,191.5,255.5,13,272,0,255,28.5,43.5,56.5,-38.3841,38.4113,-34.125,34.125,6.86361,6327,1939,100,919
1706674814850201597,23899,23899,9063,14836,0,0,0,16,0.000669484,0,255,134.949,34.6203,44.5,83.5,133.5,196.5,255.5,2,306,0,255,28.5,44.5,56.5,-38.453,38.3289,-34.125,34.625,3.37601,6334,1844,100,958
1706674814950056932,23920,23920,8950,14970,0,0,0,13,0.000543478,0,255,133.437,33.593,42.5,83.5,132.5,191.5,245.5,8,218,0,255,28.5,44.5,56.5,-38.2769,38.4746,-34.375,34.625,3.50303,6344,1901,100,879
1706674815049905975,23895,23895,8820,15075,0,0,0,17,0.000711446,0,255,133.015,34.278,36.5,80.5,132.5,190.5,237.5,1,160,0,255,28.5,45.5,57.5,-38.4851,38.2315,-34.625,34.375,3.45436,6350,1657,100,980
1706674815149746099,23897,23897,8826,15071,0,0,0,10,0.000418463,0,255,132.426,36.1949,35.5,78.5,130.5,196.5,249.5,4,204,0,255,28.5,46.5,59.5,-38.1728,38.5033,-34.375,34.625,3.56476,6354,1677,100,939
1706674815249587640,23881,23881,8937,14944,0,0,0,18,0.000753737,0,255,132.696,36.8781,33.5,82.5,129.5,197.5,255.5,16,287,0,255,28.5,48.5,61.5,-38.5214,38.1013,-34.625,34.625,3.54458,6362,1588,100,985
1706674815349840706,23916,23916,9066,14850,0,0,0,10,0.00041813,0,255,132.716,37.8578,33.5,79.5,128.5,198.5,255.5,8,405,0,255,28.5,48.5,61.5,-38.1026,38.5073,-34.375,34.625,3.46742,6365,1536,100,967
1706674815449672822,23928,23928,8989,14939,0,0,0,17,0.000710465,0,255,133.136,38.2533,35.5,80.5,130.5,198.5,255.5,5,348,0,255,28.5,50.5,69.5,-38.5143,38.1574,-34.125,34.375,3.46742,6370,1488,100,886
1706674815549513197,23907,23907,8977,14930,0,0,0,11,0.000460116,0,255,134.056,39.2964,35.5,79.5,130.5,201.5,255.5,16,385,0,198,28.5,50.5,65.5,-38.2184,38.4962,-33.875,34.125,3.43537,6371,1420,100,828
1706674815650151601,23837,23837,9031,14806,0,0,0,16,0.000671225,0,255,133.458,39.0054,30.5,78.5,130.5,199.5,255.5,6,357,0,255,28.5,51.5,67.5,-38.4814,38.2775,-34.875,34.125,3.44368,6376,1262,100,892
1706674815749983347,23943,23943,9098,14845,0,0,0,13,0.000542956,0,255,134.25,39.146,36.5,79.5,131.5,205.5,255.5,1,329,0,255,28.5,51.5,65.5,-38.3308,37.7837,-34.375,33.875,3.46504,6378,1312,100,821
1706674815849815393,23887,23887,9040,14847,0,0,0,0,0,0,255,134.167,38.4412,40.5,79.5,131.5,197.5,255.5,2,334,0,255,28.5,52.5,68.5,-37.695,38.4481,-33.625,34.125,3.69177,6384,1224,100,765
1706674815949657968,23795,23795,8984,14811,0,0,0,16,0.00067241,0,255,134.506,39.9934,45.5,78.5,130.5,208.5,255.5,22,514,0,167,28.5,52.5,70.5,-38.4275,38.3659,-34.125,34.375,3.49235,6387,1181,100,783
1706674816049895526,23861,23861,9058,14803,0,0,0,15,0.000628641,0,255,135.365,39.6723,36.5,79.5,132.5,204.5,255.5,12,428,0,255,28.5,52.5,69.5,-38.4088,38.3901,-34.125,34.625,3.38788,6389,1253,100,746
1706674816149729447,23787,23787,8924,14863,0,0,0,14,0.000588557,0,255,134.135,38.8494,35.5,79.5,130.5,201.5,255.5,1,362,0,229,28.5,52.5,70.5,-38.352,38.4309,-34.625,34.625,3.47098,6390,1217,100,816
1706674816249588308,23852,23852,8933,14919,0,0,0,17,0.000712728,5.61095,255,134.072,38.9188,35.5,81.5,130.5,203.5,255.5,0,389,1,167,28.5,53.5,68.5,-38.4623,38.2994,-34.625,34.625,3.41519,6393,1145,100,740
1706674816349822281,23844,23844,8826,15018,0,0,0,12,0.000503271,0,255,134.236,39.4959,40.5,78.5,130.5,203.5,255.5,2,393,0,255,28.5,53.5,70.5,-38.2456,38.4843,-34.625,34.625,3.33922,6395,1118,100,735
1706674816449651690,23834,23834,8862,14972,0,0,0,17,0.000713267,7.50474,255,134.15,38.8052,39.5,79.5,129.5,205.5,255.5,0,334,0,255,28.5,53.5,69.5,-38.4946,38.1943,-34.625,34.375,5.07946,6395,1132,100,685
1706674816549891316,23858,23858,9024,14834,0,0,0,9,0.000377232,0,255,134.475,39.2912,40.5,80.5,130.5,206.5,255.5,4,453,0,242,29.5,54.5,69.5,-38.1425,38.5057,-34.375,34.625,6.44578,6397,1101,100,678
1706674816649739196,23884,23884,9147,14737,0,0,0,17,0.000711774,0,255,134.207,39.7368,35.5,78.5,130.5,206.5,255.5,1,319,0,255,29.5,54.5,72.5,-38.5124,38.0582,-34.125,34.375,5.41422,6400,1033,100,775
1706674816749579668,23903,23903,9057,14846,0,0,0,9,0.000376522,0,255,134.201,38.7291,37.5,79.5,131.5,198.5,255.5,12,387,0,255,29.5,54.5,69.5,-38.1338,38.5076,-34.125,34.125,5.84987,6403,988,100,645
1706674816850231408,23994,23994,9061,14933,0,0,0,1,4.16771e-05,4.95708,255,134.492,39.2586,41.5,80.5,130.5,200.5,255.5,0,386,0,255,29.5,54.5,70.5,-37.999,38.1964,-33.875,33.875,5.47001,6403,959,100,625
1706674816950071353,23954,23954,9097,14857,0,0,0,29,0.00121065,0,255,133.971,39.3727,39.5,77.5,131.5,201.5,255.5,14,369,0,255,29.5,53.5,68.5,-38.4957,37.9118,-35.125,33.875,5.42253,6407,881,100,740
1706674817049907779,23984,23984,9073,14911,0,0,0,0,0,15.625,255,134.159,38.0714,47.5,80.5,130.5,201.5,255.5,0,354,0,255,29.5,54.5,71.5,-37.8322,38.4866,-33.875,34.125,4.53697,6408,956,100,738
