stamp,input_points,valid_points,unique_pixels,collisions,invalid,horizontal_boundary_adjusted,vertical_top_clamped,vertical_bottom_clamped,vertical_clamped_ratio,filtered_min,filtered_max,filtered_mean,filtered_std,filtered_p01,filtered_p05,filtered_p50,filtered_p95,filtered_p99,filtered_sat0,filtered_sat255,raw_min,raw_max,raw_p50,raw_p95,raw_p99,elev_min_deg,elev_max_deg,elev_p01_deg,elev_p99_deg,intensity_preprocess_ms,intensity_map_voxels,observed_voxels,selected_intensity_voxels,selected_intensity_points
1706671293799674359,23746,23746,8919,14827,0,0,0,17,0.00071591,0,255,128.415,61.519,0.5,22.5,129.5,255.5,255.5,272,1405,0,255,34.5,80.5,150.5,-38.4668,38.3098,-34.625,34.625,3.64665,5866,2166,100,1775
1706671293899506558,23736,23736,8937,14799,0,0,0,12,0.000505561,0,255,127.337,61.7645,0.5,21.5,129.5,255.5,255.5,354,1537,0,255,35.5,81.5,139.5,-38.2633,38.4837,-34.375,34.625,3.63835,5885,2173,100,1683
1706671294000153898,23745,23745,8859,14886,0,0,0,18,0.000758054,0,255,129.228,62.7284,0.5,24.5,129.5,255.5,255.5,255,1530,0,255,35.5,81.5,150.5,-38.504,38.2125,-34.375,34.375,3.70955,5910,2202,100,1772
1706671294099985082,23750,23750,8958,14792,0,0,0,9,0.000378947,0,255,128.559,61.2922,0.5,23.5,130.5,255.5,255.5,284,1436,0,255,34.5,82.5,150.5,-38.1518,38.5043,-34.125,34.625,3.5541,5925,2200,100,1759
1706671294199811688,23745,23745,8972,14773,0,0,0,17,0.00071594,0,255,128.607,62.2733,0.5,24.5,129.5,255.5,255.5,286,1466,0,255,34.5,81.5,150.5,-38.5107,38.0874,-34.625,34.375,3.80567,5943,2230,100,1829
1706671294299644216,23742,23742,8970,14772,0,0,0,9,0.000379075,0,255,128.243,61.3973,0.5,22.5,129.5,255.5,255.5,263,1391,0,255,34.5,80.5,149.5,-38.1317,38.5095,-34.375,34.125,3.65615,5965,2207,100,1790
1706671294399879110,23688,23688,8972,14716,0,0,0,18,0.000759878,0,255,129.635,62.0726,0.5,22.5,131.5,255.5,255.5,251,1485,0,255,35.5,81.5,139.5,-38.5077,38.1923,-34.125,34.125,3.53392,5976,2270,100,1741
1706671294499710003,23711,23711,9025,14686,0,0,0,13,0.000548269,0,255,128.874,62.6464,0.5,24.5,129.5,255.5,255.5,319,1575,0,255,35.5,80.5,150.5,-38.2575,37.9101,-33.875,33.875,3.63954,5988,2201,100,1746
1706671294599559462,23695,23695,9123,14572,0,0,0,0,0,0,255,127.915,62.0763,0.5,21.5,129.5,255.5,255.5,370,1465,0,255,35.5,81.5,150.5,-37.8208,38.481,-33.875,34.125,3.65496,6006,2231,100,1708
1706671294700181729,23715,23715,9038,14677,0,0,0,16,0.000674678,0,255,128.505,61.4508,0.5,25.5,129.5,255.5,255.5,265,1425,0,255,35.5,80.5,150.5,-38.4701,38.3078,-34.125,34.125,3.68226,6019,2208,100,1725
1706671294800025759,23743,23743,8915,14828,0,0,0,15,0.000631765,0,255,129.401,61.838,0.5,25.5,131.5,255.5,255.5,292,1569,0,255,35.5,79.5,136.5,-38.355,38.4374,-34.125,34.625,3.63123,6035,2190,100,1663
1706671294899870859,23762,23762,8867,14895,0,0,0,16,0.000673344,0,255,130.005,61.996,0.5,23.5,131.5,255.5,255.5,321,1511,0,255,35.5,81.5,148.5,-38.4141,38.3925,-34.375,34.625,3.58732,6049,2321,100,1713
1706671294999699212,23735,23735,8800,14935,0,0,0,15,0.000631978,0,255,129.202,60.5392,3.5,25.5,130.5,255.5,255.5,226,1315,0,255,35.5,79.5,148.5,-38.4272,38.3706,-34.375,34.625,3.66446,6070,2187,100,1804
1706671295099548818,23736,23736,8934,14802,0,0,0,14,0.000589821,0,255,129.394,62.2632,0.5,23.5,129.5,255.5,255.5,245,1540,0,255,35.5,80.5,142.5,-38.3335,38.4524,-34.375,34.625,3.67276,6083,2207,100,1668
1706671295200187508,23744,23744,8908,14836,0,0,0,17,0.00071597,0,255,128.524,61.5686,0.5,24.5,128.5,255.5,255.5,253,1409,0,255,35.5,80.5,141.5,-38.4877,38.2772,-34.625,34.625,3.71904,6101,2232,100,1632
1706671295300026122,23745,23745,8911,14834,0,0,0,12,0.00050537,0,255,128.952,62.6875,0.5,22.5,129.5,255.5,255.5,280,1581,0,255,34.5,82.5,150.5,-38.2291,38.4926,-34.125,34.625,3.60512,6111,2229,100,1830
1706671295399873485,23731,23731,8947,14784,0,0,0,18,0.000758502,0,255,128.299,62.8973,0.5,21.5,128.5,255.5,255.5,298,1539,0,255,34.5,81.5,150.5,-38.5053,38.1703,-34.375,34.375,3.79974,6126,2209,100,1765
1706671295499714316,23736,23736,9025,14711,0,0,0,11,0.000463431,0,255,127.882,61.609,0.5,23.5,129.5,255.5,255.5,337,1405,0,255,34.5,81.5,150.5,-38.1009,38.5119,-34.875,34.125,3.89823,6143,2264,100,1810
1706671295599552862,23725,23725,9030,14695,0,0,0,17,0.000716544,0,255,129.32,60.5953,3.5,25.5,130.5,255.5,255.5,207,1406,0,255,35.5,81.5,145.5,-38.5108,38.0997,-34.125,34.125,3.6158,6158,2263,100,1758
1706671295700179062,23725,23725,9018,14707,0,0,0,10,0.000421496,0,255,129.45,62.119,0.5,24.5,130.5,255.5,255.5,305,1505,0,255,35.5,80.5,149.5,-38.1807,38.0098,-33.875,34.125,3.71074,6174,2204,100,1725
1706671295800014910,23700,23700,9113,14587,0,0,0,0,0,0,255,129.599,61.4659,0.5,23.5,131.5,255.5,255.5,260,1412,0,255,35.5,80.5,146.5,-37.9213,38.4998,-33.875,34.125,3.69294,6190,2242,100,1688
1706671295899854475,23746,23746,9012,14734,0,0,0,17,0.00071591,0,255,128.178,61.5144,3.5,24.5,129.5,255.5,255.5,222,1378,0,255,34.5,80.5,150.5,-38.4868,38.2246,-33.875,34.125,3.89586,6199,2218,100,1655
1706671295999695398,23765,23765,8964,14801,0,0,0,13,0.000547023,0,255,129.061,61.1055,0.5,23.5,131.5,255.5,255.5,250,1320,0,255,35.5,79.5,150.5,-38.2947,38.4777,-34.125,34.625,4.12015,6217,2201,100,1638
1706671296099540265,23753,23753,8873,14880,0,0,0,16,0.000673599,0,255,129.46,62.4802,0.5,24.5,130.5,255.5,255.5,289,1547,0,255,35.5,82.5,150.5,-38.4553,38.3285,-34.625,34.625,3.95164,6224,2221,100,1743
1706671296200183609,23728,23728,8817,14911,0,0,0,15,0.000632165,0,255,129.359,61.1064,3.5,23.5,130.5,255.5,255.5,201,1362,0,255,35.5,78.5,148.5,-38.3739,38.4166,-34.375,34.625,4.40258,6236,2247,100,1787
1706671296300022246,23709,23709,8826,14883,0,0,0,16,0.000674849,0,255,129.234,62.4203,0.5,22.5,131.5,255.5,255.5,360,1557,0,255,35.5,81.5,142.5,-38.3784,38.4123,-34.375,34.625,4.12252,6250,2233,100,1654
1706671296399867689,23732,23732,8983,14749,0,0,0,17,0.000716332,0,255,129.372,62.0189,5.5,24.5,129.5,255.5,255.5,201,1525,0,255,35.5,80.5,148.5,-38.4488,38.3412,-34.625,34.625,4.971,6259,2248,100,1651
1706671296499709715,23740,23740,8977,14763,0,0,0,13,0.000547599,0,255,127.767,62.6771,0.5,21.5,128.5,255.5,255.5,357,1488,0,255,34.5,82.5,150.5,-38.2826,38.4705,-34.125,34.625,4.08692,6271,2284,100,1651
1706671296599549061,23735,23735,8927,14808,0,0,0,17,0.000716242,0,255,129.099,62.6953,0.5,24.5,129.5,255.5,255.5,363,1486,0,255,35.5,80.5,135.5,-38.4919,38.2301,-33.875,34.125,4.05725,6283,2249,100,1739
1706671296700181017,23718,23718,9009,14709,0,0,0,10,0.000421621,0,255,127.579,61.997,0.5,23.5,129.5,255.5,255.5,344,1421,0,255,34.5,81.5,150.5,-38.175,38.5005,-34.875,34.125,4.00385,6295,2268,100,1731
1706671296800023087,23712,23712,9012,14700,0,0,0,17,0.000716937,0,255,130.042,61.3327,0.5,24.5,131.5,255.5,255.5,238,1445,0,255,35.5,81.5,137.5,-38.5159,38.0016,-34.125,34.125,3.84603,6307,2262,100,1725
1706671296899842658,23735,23735,9035,14700,0,0,0,6,0.000252791,0,255,128.295,62.2536,0.5,23.5,129.5,255.5,255.5,360,1464,0,255,35.5,80.5,150.5,-38.0832,38.1084,-33.875,34.125,4.33256,6319,2234,100,1663
1706671296999674065,23703,23703,8994,14709,0,0,0,5,0.000210944,0,255,129.031,61.6432,0.5,24.5,129.5,255.5,255.5,328,1461,0,255,35.5,80.5,130.5,-38.0328,38.5118,-33.875,34.125,3.89705,6325,2228,100,1636
1706671297099517666,23755,23755,9058,14697,0,0,0,18,0.000757735,0,255,127.927,62.0367,0.5,24.5,128.5,255.5,255.5,291,1433,0,255,34.5,80.5,150.5,-38.5086,38.1535,-34.125,34.375,4.10828,6333,2206,100,1660
1706671297200156853,23740,23740,8955,14785,0,0,0,12,0.000505476,0,255,128.827,61.6592,0.5,23.5,130.5,255.5,255.5,316,1461,0,255,35.5,79.5,136.5,-38.2239,38.4905,-34.125,34.625,4.08218,6344,2236,100,1578
1706671297299993889,23769,23769,8862,14907,0,0,0,17,0.000715217,0,255,129.722,62.0232,0.5,25.5,129.5,255.5,255.5,272,1597,0,255,35.5,81.5,150.5,-38.488,38.2755,-34.375,34.625,4.02165,6353,2206,100,1666
1706671297399826833,23730,23730,8838,14892,0,0,0,14,0.000589971,0,255,128.665,60.5609,0.5,22.5,130.5,255.5,255.5,279,1363,0,255,35.5,78.5,138.5,-38.3155,38.4494,-34.375,34.625,4.00623,6365,2250,100,1587
1706671297499664347,23689,23689,8835,14854,0,0,0,16,0.000675419,0,255,130.58,62.234,5.5,25.5,131.5,255.5,255.5,183,1587,0,255,34.5,81.5,135.5,-38.4246,38.3656,-34.625,34.625,4.0264,6378,2310,100,1664
1706671297599484227,23746,23746,8862,14884,0,0,0,16,0.000673798,0,255,128.884,61.1241,3.5,24.5,130.5,255.5,255.5,213,1365,0,255,35.5,80.5,148.5,-38.4139,38.3896,-34.375,34.625,3.88756,6385,2242,100,1652
1706671297700115919,23748,23748,9042,14706,0,0,0,15,0.000631632,0,255,128.042,62.8151,0.5,20.5,129.5,255.5,255.5,466,1513,0,255,34.5,82.5,150.5,-38.3549,38.4332,-34.125,34.625,3.69888,6393,2309,100,1623
1706671297799963123,23715,23715,8989,14726,0,0,0,16,0.000674678,0,255,128.061,62.1691,0.5,23.5,127.5,255.5,255.5,331,1493,0,255,35.5,80.5,133.5,-38.4567,38.3119,-34.125,34.375,3.55766,6400,2266,100,1667
1706671297899804880,23714,23714,9026,14688,0,0,0,0,0,0,255,128.493,61.9539,0.5,23.5,129.5,255.5,255.5,302,1435,0,255,34.5,81.5,149.5,-37.8032,38.481,-33.875,34.125,3.57072,6413,2291,100,1616
1706671297999653216,23734,23734,9021,14713,0,0,0,23,0.000969074,0,255,128.801,61.8478,0.5,24.5,129.5,255.5,255.5,306,1518,0,255,34.5,80.5,133.5,-38.5052,37.8824,-34.625,33.875,3.45799,6424,2269,100,1658
1706671298099889753,23737,23737,9031,14706,0,0,0,0,0,0,255,128.968,60.5564,0.5,25.5,130.5,255.5,255.5,275,1410,0,255,34.5,79.5,138.5,-37.9782,38.212,-33.875,33.875,3.85671,6432,2228,100,1598
1706671298199719878,23717,23717,9003,14714,0,0,0,9,0.000379475,0,255,129.27,61.0487,0.5,25.5,130.5,255.5,255.5,251,1397,0,255,35.5,80.5,135.5,-38.1424,38.5109,-33.875,34.125,3.39984,6437,2255,100,1631
1706671298299573083,23729,23729,8999,14730,0,0,0,18,0.000758565,0,255,127.578,62.0888,0.5,23.5,128.5,255.5,255.5,263,1465,0,255,34.5,80.5,150.5,-38.5113,38.0662,-34.125,34.375,3.20285,6447,2203,100,1616
1706671298400211777,23750,23750,9020,14730,0,0,0,9,0.000378947,0,255,128.738,61.9346,0.5,22.5,130.5,255.5,255.5,352,1376,0,255,34.5,79.5,134.5,-38.1234,38.5042,-34.375,34.625,3.39984,6455,2235,100,1558
1706671298500045092,23755,23755,8850,14905,0,0,0,17,0.000715639,0,255,128.769,61.5977,0.5,25.5,129.5,255.5,255.5,253,1457,0,255,35.5,81.5,150.5,-38.5078,38.1959,-34.625,34.375,3.33932,6459,2252,100,1587
1706671298599875942,23766,23766,8794,14972,0,0,0,12,0.000504923,0,255,128.185,61.1023,2.5,24.5,129.5,255.5,255.5,237,1370,0,255,35.5,79.5,150.5,-38.257,38.4817,-34.375,34.625,3.42357,6465,2219,100,1551
1706671298699726529,23674,23674,8861,14813,0,0,0,16,0.000675847,0,255,129.58,62.862,0.5,23.5,129.5,255.5,255.5,267,1521,0,255,35.5,81.5,142.5,-38.4701,38.3066,-34.625,34.625,3.40221,6473,2271,100,1633
1706671298799563127,23781,23781,8892,14889,0,0,0,15,0.000630756,0,255,128.264,61.7584,0.5,22.5,129.5,255.5,255.5,320,1451,0,255,34.5,80.5,150.5,-38.3523,38.4354,-34.375,34.625,3.32864,6485,2318,100,1626
1706671298900204600,23746,23746,9057,14689,0,0,0,16,0.000673798,0,255,129.12,62.6454,0.5,20.5,130.5,255.5,255.5,333,1488,0,255,35.5,81.5,140.5,-38.405,38.3957,-34.125,34.625,3.46036,6496,2253,100,1604
1706671299000042082,23705,23705,8991,14714,0,0,0,16,0.000674963,0,255,129.577,61.8164,0.5,26.5,129.5,255.5,255.5,265,1373,0,255,34.5,79.5,143.5,-38.4209,38.3662,-34.125,34.375,4.00742,6503,2310,100,1619
1706671299099888736,23683,23683,9035,14648,0,0,0,0,0,0,255,128.406,61.1826,0.5,24.5,129.5,255.5,255.5,296,1323,0,255,35.5,80.5,147.5,-37.6926,38.454,-33.625,34.125,3.19098,6511,2289,100,1584
1706671299199730724,23721,23721,9032,14689,0,0,0,14,0.000590194,0,255,128.748,62.3084,0.5,21.5,129.5,255.5,255.5,356,1441,0,255,35.5,80.5,136.5,-38.3256,37.783,-33.875,33.875,3.35949,6518,2280,100,1549
1706671299299574359,23730,23730,9008,14722,0,0,0,17,0.000716393,0,255,128.597,61.314,0.5,22.5,130.5,255.5,255.5,277,1391,0,255,34.5,80.5,143.5,-38.4818,38.2751,-34.875,34.125,3.66091,6524,2250,100,1619
1706671299400198773,23733,23733,8984,14749,0,0,0,11,0.00046349,0,255,128.309,60.8154,3.5,24.5,129.5,255.5,255.5,205,1411,0,255,35.5,79.5,150.5,-38.2182,38.4911,-33.875,34.125,8.21658,6526,2229,100,1574
1706671299500046597,23734,23734,8918,14816,0,0,0,18,0.000758406,0,255,127.536,61.4344,3.5,25.5,128.5,255.5,255.5,212,1366,0,255,34.5,79.5,150.5,-38.502,38.1659,-34.125,34.375,6.41164,6530,2222,100,1603
1706671299599874494,23760,23760,9037,14723,0,0,0,11,0.000462963,0,255,128.404,61.9297,0.5,24.5,129.5,255.5,255.5,303,1457,0,255,35.5,81.5,146.5,-38.0931,38.5071,-34.375,34.625,5.50857,6536,2242,100,1562
1706671299699726096,23761,23761,8966,14795,0,0,0,17,0.000715458,0,255,128.463,62.194,0.5,23.5,128.5,255.5,255.5,365,1405,0,255,34.5,81.5,150.5,-38.5101,38.1062,-34.625,34.375,5.1051,6542,2241,100,1559
1706671299799576964,23748,23748,8804,14944,0,0,0,10,0.000421088,0,255,128.511,61.2763,0.5,22.5,131.5,255.5,255.5,277,1319,0,255,35.5,78.5,129.5,-38.1595,38.5032,-34.375,34.625,4.71112,6551,2211,100,1525
1706671299900222078,23739,23739,8809,14930,0,0,0,17,0.000716121,0,255,129.267,62.0017,0.5,24.5,130.5,255.5,255.5,277,1524,0,255,34.5,80.5,134.5,-38.5007,38.2378,-34.625,34.625,4.48092,6562,2297,100,1618
1706671300000061624,23727,23727,8936,14791,0,0,0,14,0.000590045,0,255,128.165,59.9473,0.5,25.5,128.5,255.5,255.5,241,1289,0,255,35.5,79.5,147.5,-38.2943,38.4681,-34.375,34.625,4.13559,6589,2391,100,1638
1706671300099897808,23741,23741,9032,14709,0,0,0,16,0.00067394,0,255,129.228,59.2614,5.5,25.5,131.5,252.5,255.5,177,1163,0,255,35.5,77.5,150.5,-38.4578,38.3351,-34.125,34.625,3.49834,6628,2345,100,1658
1706671300199734379,23727,23727,9095,14632,0,0,0,15,0.000632191,0,255,130.753,58.4101,6.5,26.5,132.5,253.5,255.5,149,1172,0,255,35.5,76.5,150.5,-38.3772,38.4117,-34.125,34.125,3.19692,6647,2329,100,1699
1706671300299581413,23766,23766,9065,14701,0,0,0,0,0,0,255,130.094,59.1044,5.5,26.5,131.5,255.5,255.5,196,1272,0,255,35.5,76.5,150.5,-37.5642,38.4199,-33.625,34.125,3.22659,6661,2412,100,1801
1706671300400226904,23780,23780,9023,14757,0,0,0,16,0.000672834,0,255,130.32,58.7358,3.5,28.5,132.5,253.5,255.5,193,1180,0,255,36.5,76.5,148.5,-38.3726,37.6665,-34.125,33.625,3.09606,6677,2165,100,1756
1706671300500067352,23833,23833,9043,14790,0,0,0,16,0.000671338,0,255,131.084,59.7432,0.5,25.5,131.5,252.5,255.5,261,1173,0,255,35.5,75.5,139.5,-38.4526,38.3362,-34.375,34.125,3.33102,6687,2123,100,1758
1706671300599901298,23877,23877,9044,14833,0,0,0,13,0.000544457,0,255,129.443,58.6042,5.5,24.5,131.5,247.5,255.5,187,1078,0,255,35.5,75.5,150.5,-38.3078,38.4658,-34.875,34.125,3.25863,6701,2003,100,1863
